geneIDs,disper,pval,padj,TEB,TEA,"log2FC_TE(A vs
B)
",fold change
TTC37,0.103367787122045,0.000479705703502,0.028201414202182,0.091320477569383,0.344455303971515,1.91530648361518,3.77193936277663
ZNF354A,0.100797627604602,0.000487361368381,0.028391014987128,0.079354695278714,0.317447539379428,2.00013070280899,4.00036240155004
PEX1,0.042999453211573,0.000486295118572,0.028391014987128,0.099081733146399,0.242485788388586,1.29120918661443,2.44733091245286
SLC35A4,0.088740807658425,0.000493050395305,0.02859246093315,0.014966474701999,0.05504525309977,1.87888371653028,3.67790372788437
RAB11FIP2,0.112630672459962,0.00051003430146,0.029444142376172,0.018337208649344,0.084781075708572,2.20896822770355,4.6234450035341
PRPF39,0.052607811231572,0.00051845241209,0.029795901853563,0.071089018947712,0.186564618900764,1.39197678137214,2.624380272261
PCF11,0.048670072247819,0.00052108234375,0.029813354096003,0.121833552245793,0.299525423884776,1.29776696725369,2.45848059392127
ARID4B,0.076586800861904,0.000530170884463,0.030198533579003,0.112098324503354,0.3459295683607,1.62571361865052,3.08594771503787
CEP120,0.08424798411032,0.000543362610214,0.030705141583967,0.09179608161266,0.301540777180389,1.71584863260925,3.28489813380883
IDS,0.132772743944349,0.000543856674435,0.030705141583967,0.017253668987218,0.078611377577802,2.18783494850324,4.55621222570348
DNAJC21,0.046368942445685,0.000551532174022,0.031001913781846,0.057239689631984,0.138863230668541,1.27857688686009,2.42599552096361
ZNF292,0.158664738685214,0.000578185771636,0.032358204582029,0.107138783737853,0.544922996375753,2.34657155210165,5.08614133336688
CLCN3,0.037187770324024,0.000591376739647,0.032809888724326,0.068581934029992,0.153583507514228,1.16312280694428,2.2394163956803
ZNF700,0.031165108205572,0.000590907368575,0.032809888724326,0.10562151338307,0.232835472171301,1.14040714951721,2.20443226681339
DDA1,0.046766210510901,0.000595272103843,0.032883652081278,0.484032040902615,0.197399759538055,-1.29398231867571,0.407823744828848
DDB1,0.030981401157771,0.000608067065576,0.033446298336595,0.352255420272687,0.17437249467874,-1.01444941697227,0.495017208092229
ESF1,0.069652365492529,0.000617541778965,0.033822288201763,0.12795294722492,0.3747735506005,1.55040576101609,2.92899506208098
SUZ12,0.061698492626707,0.000621075236381,0.033871064806184,0.066614871237616,0.18129388482748,1.44441407426412,2.72152270895795
ABCF3,0.028114480269712,0.000640163817181,0.034764150343174,0.34916031438623,0.175704048727817,-0.990742155768281,0.503218840997659
UTRN,0.086748797386092,0.00064301108009,0.034771434609449,0.141064974470259,0.460957042509572,1.70827248888043,3.26769309136162
ATRX,0.099911837046499,0.000649872482864,0.034994814035224,0.092870405307834,0.330575944881412,1.831690911131,3.55954024089443
ARNTL2,0.16898349850471,0.000655440500022,0.035100768278495,0.009359516093851,0.051385893562138,2.45686651906189,5.49022973483623
PPP1R12A,0.061160632410678,0.000657317758024,0.035100768278495,0.151304315208894,0.405748261941622,1.4231317809777,2.68167012541206
ST3GAL3,0.175782599290034,0.000668506496749,0.035550121420495,0.007738735438299,0.064269075936436,3.05395498477556,8.30485503075419
MKKS,0.115229399223298,0.000682502612276,0.036144435863361,0.0135473898007,0.062736352868886,2.21128674984265,4.63088120972524
PDHA1,0.016806053296214,0.000692030041353,0.036498176995814,0.185649072139459,0.108700286451943,-0.772222362500058,0.58551483828741
WDR17,0.199847769245869,0.000725398120457,0.036594646994901,0.045315603814235,0.302777721398488,2.74017924127108,6.6815334214608
UBFD1,0.02921081202887,0.000704498879257,0.036594646994901,0.136590885966992,0.067259375783753,-1.02205392817489,0.492414814558026
ZZZ3,0.145138735613197,0.000703775100002,0.036594646994901,0.044181090263612,0.205813283069851,2.21983517008313,4.65840208654513
CCDC88A,0.153741533771401,0.000721409619169,0.036594646994901,0.066555584598716,0.320302765398292,2.26680462283671,4.81256031825876
ICK,0.151544727945703,0.000710923907617,0.036594646994901,0.024482333792079,0.124495041612451,2.34627528838545,5.0850969793056
USP38,0.047794305884411,0.000729097853546,0.036594646994901,0.075361843620452,0.183723963183663,1.28563364598354,2.43789103818851
ERCC6L2,0.069552081461242,0.00070863629737,0.036594646994901,0.073462961544003,0.217761094753801,1.56765726251542,2.96422973124171
ROCK2,0.082220372223962,0.000699870864199,0.036594646994901,0.148066878664384,0.468104478607105,1.66058161038194,3.16143949835085
GOLGA4,0.185492950006499,0.000715922429853,0.036594646994901,0.066088446410696,0.375138476622024,2.50495325591119,5.67630950636646
ZBTB11,0.039421941782254,0.000715272662728,0.036594646994901,0.127531446976498,0.283924963076525,1.15465666461276,2.22631335100312
ZUFSP,0.042308961903333,0.00072044521181,0.036594646994901,0.112825690364623,0.267606869518515,1.24601954448029,2.3718611306847
HELZ,0.046616709352767,0.00072446484417,0.036594646994901,0.166033318790253,0.393413314666655,1.24457300104216,2.36948413446851
PPIG,0.049596903821321,0.000730979215878,0.036594646994901,0.110183093282827,0.267422826158926,1.27921974261257,2.42707677004932
DDX19A,0.024724977213086,0.000747464452708,0.036703082091599,0.255088462704486,0.134737294833398,-0.920848410082276,0.528198309734957
CES2,0.042874256608935,0.000746559844114,0.036703082091599,0.032073332398593,0.081467089391444,1.34484310869277,2.54002572539104
KAT2B,0.10601177261437,0.000742764028415,0.036703082091599,0.029742248600384,0.11552587344882,1.9576303686727,3.88423467912672
FAM35A,0.124918333344842,0.000743363427765,0.036703082091599,0.028935686011265,0.125586936481385,2.11776465005165,4.34020940206819
CLTA,0.028230007337769,0.000741883892126,0.036703082091599,0.206034346504167,0.105598860569826,-0.964290590923122,0.512530373510762
WHSC1L1,0.046981445109977,0.00075292210603,0.036829960728544,0.069053071697423,0.164134551664158,1.24910147328692,2.37693338803761
JAK2,0.081141686889559,0.000767087426333,0.037380199452036,0.071585611165935,0.223998732577703,1.64574903180118,3.12910274745684
RRP36,0.017432960079152,0.000775156863572,0.037630342286137,0.161555795220467,0.091707701382293,-0.816917704990192,0.567653430550998
RBM26,0.044072708281539,0.000792323981228,0.038318581673296,0.162187605156594,0.371243337995949,1.19470156795635,2.2889747810106
PGK1,0.044189912706572,0.000802635457014,0.038526501936666,0.409114711626444,0.179957092448965,-1.18485245426367,0.439869521517673
RUVBL1,0.03067932827002,0.000800285449519,0.038526501936666,0.338575479127706,0.169342258030212,-0.999535460400487,0.500161023079697
WAC,0.045911929904814,0.000816247166735,0.038821039588663,0.068840129936231,0.160143102125371,1.21803993237959,2.32630447202405
ASH1L,0.098991418945755,0.000812991723518,0.038821039588663,0.071341949124275,0.247030988740555,1.79186949453797,3.46263301988337
NOP9,0.020521177925566,0.000817858980098,0.038821039588663,0.160566120802034,0.089498777240609,-0.843227641501888,0.557395151564722
MYPOP,0.029949279585666,0.000825434139305,0.039036029259516,0.074710850201272,0.211328406761332,1.5000970224821,2.82861734529872
ZMYM4,0.055320603844785,0.000848440557279,0.03997652272824,0.093168622099017,0.23588370829339,1.34015971775642,2.53179346199518
PIK3R1,0.043294387243247,0.00086623767768,0.04066557537415,0.096048098535606,0.219038575750788,1.18935601268841,2.28050923537636
BTBD7,0.050941145686807,0.000887919766548,0.041531312876186,0.046403329424012,0.118215576981426,1.34911992140073,2.54756670369981
PRPF38B,0.050833599159801,0.000901443266241,0.042010534182338,0.081372964033853,0.196485348761724,1.27180029232154,2.41462691072653
VPS13A,0.173338303495208,0.000909437990592,0.042229555389227,0.121373596230123,0.626107296705482,2.36695530463096,5.15851318698992
GCC2,0.162503601538552,0.000941322876412,0.043552324852334,0.132064758375567,0.644253732213903,2.28638345655662,4.87831682076583
TTC21B,0.037276071359121,0.000947486136485,0.043679792536655,0.173058282543106,0.379413646876847,1.13251358069886,2.19240386129651
KIF5B,0.053908217122749,0.001005046749088,0.046167308732304,0.102919062466394,0.251486631563966,1.28897149168408,2.44353791743958
C1orf27,0.082496269985655,0.001020093900865,0.046524994425221,0.081345705493801,0.259203175374271,1.67194530367367,3.1864395766292
GEMIN4,0.038417580953189,0.001017753054787,0.046524994425221,0.465487335544887,0.217638125852136,-1.09681060701671,0.467548973372981
RPL3,0.106018022085598,0.001025387524931,0.046600590494746,0.068423619566269,0.239416116222902,1.80695394123343,3.49902734962779
RNF10,0.047126055315095,0.001032257404872,0.046747034985284,0.042322082306483,0.098570582843148,1.21974654471668,2.32905796386226
RPL36A,0.220320981544813,0.001042525522016,0.04688072663212,0.00386822533235,0.021498755632533,2.47450941530573,5.55778264847715
MDM2,0.041966871477377,0.001040911071311,0.04688072663212,0.044179014124627,0.09894995812044,1.16333787202949,2.23975025430189
ATG2B,0.035800111124922,0.001051247028386,0.047107629076216,0.099057931882834,0.208822494459326,1.07593272205981,2.10808453689829
LIG4,0.156637409701865,0.00107576558643,0.047289861873357,0.049584966800691,0.236552039228409,2.25418290296011,4.77064026641865
SBNO1,0.060653602738829,0.001084832973687,0.047289861873357,0.108035009513738,0.277286086033382,1.35987632130103,2.56663175466395
KDELR3,0.253496111562566,0.001061404915612,0.047289861873357,2.38090378308102,0.294643146067766,-3.01446870769635,0.12375264727686
WDR77,0.036312112743609,0.001084273577222,0.047289861873357,0.249798080144011,0.119108305856517,-1.06848836786986,0.476818339788081
USP25,0.072870899264512,0.001065507355953,0.047289861873357,0.069225774565509,0.198715843982249,1.52132570984605,2.87054706472376
UTP14C,0.116750249195518,0.001078466676886,0.047289861873357,0.040119272775524,0.159068281592107,1.98727882901011,3.96488447041723
BRK1,0.038893960131035,0.001081150320369,0.047289861873357,0.157142619929529,0.073143727155244,-1.10326847028192,0.465460784528381
CAMK2A,0.320766026073647,0.001084604792781,0.047289861873357,9.68134968094569,0.676369750141423,-3.83932414480231,0.069863167061574
COX8A,0.054229254788028,0.001105889310475,0.047720799336844,0.287735137924956,0.117772332404777,-1.28874075760193,0.409308134050326
WWP1,0.098932871529023,0.001101920143349,0.047720799336844,0.0380813071482,0.135368534725547,1.82973753018987,3.55472395416305
NEDD1,0.043729648838912,0.001105210331161,0.047720799336844,0.114898499075201,0.258794105600129,1.17144480618507,2.25237150774917
RAP2A,0.104493862696016,0.001117987634857,0.048080971571551,0.015552367458235,0.056694882699188,1.86608431162084,3.6454181558813
NBPF15,0.116025165084907,0.001207697200757,0.04817421268116,0.037739980835239,0.156323629572882,2.05037027433518,4.14212265383343
CUL5,0.040637591204251,0.001201960391356,0.04817421268116,0.101141913605398,0.220703481705312,1.12572840938473,2.18211692697826
ZBTB21,0.095703864627662,0.001203023885765,0.04817421268116,0.071380697411129,0.23523524431119,1.7204983271848,3.29550218536412
EEF1G,0.117888923286772,0.001203866328781,0.04817421268116,0.05019894046063,0.184979099530843,1.88163345340387,3.68492039539995
ZNF117,0.191626409366231,0.001137537628998,0.04817421268116,0.017957005507795,0.108780271575093,2.59879823980388,6.05781802137753
SRSF3,0.039837408119452,0.001171678609375,0.04817421268116,0.154057575981351,0.072350843477953,-1.09038788938165,0.469635089459747
VEZF1,0.029669280036152,0.001142897580202,0.04817421268116,0.054208595337331,0.108296984924993,0.99839954856448,1.99778253339862
ZMYM2,0.084616958050154,0.001201518831161,0.04817421268116,0.082756091717784,0.251567713150677,1.6040093564413,3.03986942748065
CIAPIN1,0.04394421158016,0.001191786158334,0.04817421268116,0.268041223875353,0.119182936063173,-1.16927720589742,0.444644052657351
LRRC58,0.109291236498501,0.00118571122195,0.04817421268116,0.042397687098145,0.152508223840419,1.84682957117964,3.59708829133489
PRPF19,0.034047255248585,0.00118067378687,0.04817421268116,0.491837712569845,0.244757245713401,-1.00683079096329,0.497638223865647
CNOT6,0.037584538056408,0.001140121740192,0.04817421268116,0.058030985784449,0.125702094170124,1.11511334337746,2.16612026266509
PRPF8,0.022723362163459,0.001159784394688,0.04817421268116,0.586487021452481,0.332012136826401,-0.820863201988262,0.56610312706349
SLC30A9,0.080004703717639,0.001210369575791,0.04817421268116,0.06045897644897,0.179888826252436,1.57307711682404,2.97538656487628
CSNK2A3,0.04150076946659,0.001159101966617,0.04817421268116,2.64003291407007,1.16712341586146,-1.1775987912851,0.442086691283761
SPOPL,0.147599909203726,0.001203037636086,0.04817421268116,0.010537600708972,0.049985413060552,2.24596072415298,4.74352885832848
ZNF708,0.131222287033941,0.001159536032923,0.04817421268116,0.032237778177913,0.140774536044224,2.12656217404263,4.36675676801671
MPHOSPH10,0.037408859469901,0.001140077983702,0.04817421268116,0.143113712184338,0.303759671856293,1.08576843763258,2.12250571395308
ZRANB2,0.053195874504132,0.001195179887666,0.04817421268116,0.085426750093621,0.205857220729517,1.2688842502735,2.40975128404058
MRPL48,0.053636921252427,0.001161056943331,0.04817421268116,0.282705944320704,0.114061623856856,-1.30948874120754,0.403463832820801
CCDC134,0.073149497880816,0.001203880019658,0.04817421268116,0.664104326024532,0.217915148761701,-1.60764340494629,0.328133909420809
RHOT1,0.036708884718296,0.001191643975533,0.04817421268116,0.102022285567521,0.221389327099145,1.11770134691069,2.17000948241474
FN1,0.274918528779784,0.001165369818271,0.04817421268116,7.17594184620861,0.889128510547021,-3.0127043389656,0.123904085289764
AGAP4,0.253676355737898,0.001151271865018,0.04817421268116,0.055432842357776,0.51390049578598,3.21267615415334,9.27068636439655
FAM126B,0.058841333400125,0.001225378295223,0.048470519233272,0.04048035863391,0.107111420769982,1.40381833915393,2.6460096793771
SNX25,0.134535271525506,0.00122344986947,0.048470519233272,0.018278999838576,0.077354923256143,2.08130598151213,4.23190130418912
ZEB1,0.117120161931734,0.001235238904924,0.048710220940003,0.064242328506399,0.239635030423623,1.89924272979743,3.73017348522406
HIPK3,0.0675629237811,0.0012524189413,0.049085630433319,0.066143087806152,0.178375770546761,1.43125735925959,2.69681649985156
C14orf1,0.033273255918378,0.001251507812719,0.049085630433319,0.359415659152901,0.178568186579277,-1.00917819095664,0.496829178228183
ZHX1,0.105688944864062,0.001261370654067,0.049285750922319,0.051820592464114,0.182679416772861,1.8177166738126,3.52522825553119
MRFAP1,0.055079580885091,0.001267919623735,0.049353337394357,0.058569307029223,0.023731361384852,-1.30334995985121,0.40518426098181
NOP58,0.045945631985884,0.001274653142754,0.049353337394357,0.141275295740556,0.316250755720378,1.16255971803262,2.23854251419269
GLTSCR2,0.098565197860245,0.001272261287862,0.049353337394357,0.052287812038876,0.171167004093764,1.71085801225323,3.27355453248839
RAB7A,0.041008540753464,0.001324131316792,0.050961162030066,0.172422346839171,0.080706123481222,-1.09519672183741,0.4680722943442
SOCS4,0.137710739768559,0.001320364675028,0.050961162030066,0.024386557179098,0.101969127883739,2.0639744264894,4.18136628040046
BET1L,0.039880801562719,0.001329093148952,0.05099897544001,0.082018513362255,0.037415742562744,-1.13230418662818,0.456186548974475
DBNL,0.018384719579053,0.001343083415322,0.051077023889502,0.201708953506223,0.120764167017995,-0.740082680453864,0.598705039705977
NAPA,0.034107143206743,0.00133551334969,0.051077023889502,0.340360631299726,0.169335284308153,-1.00718155539034,0.497517247107916
VPS13C,0.102906023239584,0.001339980500851,0.051077023889502,0.17695447557911,0.590832045245589,1.73936982513203,3.33889291758235
PLSCR2,0.2850315971422,0.00137259599364,0.051933959883632,0.837106451472652,0.067984683633231,-3.6221294349378,0.081213904771169
MAP10,0.2040720119257,0.001373721317147,0.051933959883632,0.044315814914822,0.300218523306131,2.76011944505843,6.77452335883185
URI1,0.055574417870911,0.001402614666414,0.052255551060367,0.047816998544933,0.118611040222962,1.3106428204837,2.48052039718686
CALR,0.054390125795451,0.001389684517861,0.052255551060367,0.606548473248963,0.254776389971103,-1.25139135533325,0.420042916943471
SDHB,0.016762458663744,0.001401491758872,0.052255551060367,0.50094500849615,0.304874696503563,-0.716435822650522,0.608599130309342
SMUG1,0.051021702366017,0.001392241805734,0.052255551060367,0.035045529703097,0.096974974240369,1.46838205717484,2.76711395324689
KIAA1468,0.047649888474597,0.001397829687596,0.052255551060367,0.082928008977254,0.194136641183307,1.22714107665201,2.34102619341262
