,log2FC_TE_v1,pvalue_v1,log2FC_TE_v2,pvalue_v2,log2FC_TE_final,pvalue_final,pvalue.adjust
EDA2R,-0.87424607404696,0.417689564830886,-1.01892119349883,0.427274799598633,-1.01892119349883,0.427274799598633,0.724570656601556
EEF1A2,0.514648327646286,0.499799039909968,0.069037369708618,0.719923122804703,0.069037369708618,0.719923122804703,0.906048214614625
EFCAB11,-0.419837960125791,0.206324252924434,-0.418568982077117,0.380883070987669,-0.418568982077117,0.380883070987669,0.689038468971787
EFCAB12,0.806613229297591,0.264420211299788,0.834202749132586,0.415438633148639,0.834202749132586,0.415438633148639,0.715990475016044
EFCAB13,2.02507706961017,1.14674657777541E-07,1.94052640071822,0.000796745144393,1.94052640071822,0.000796745144393,0.013366898945859
EFCAB2,0.505572916817454,0.462808363495886,0.531801165532755,0.586961766949918,0.531801165532755,0.586961766949918,0.835936472612092
EFCAB5,2.78920524752927,0.000223209419672,2.132133840604,0.057265790897008,2.132133840604,0.057265790897008,0.238904560856325
EFCAB6,2.19978083121802,0.044816159118094,1.22873780890685,0.549974376722459,1.22873780890685,0.549974376722459,0.812915874576071
EFCAB7,1.07072357301655,0.000427314473259,1.00554097451506,0.029429721460143,1.00554097451506,0.029429721460143,0.156463965415783
EFEMP2,0.23391552173912,0.66359639498606,0.236961734402607,0.799336486009389,0.236961734402607,0.799336486009389,0.944057282480035
EFHC1,1.25092877045119,0.002805776767287,1.26517753605805,0.130223462661686,1.26517753605805,0.130223462661686,0.382698737004398
EFHD1,-1.55858255077833,0.144951353800283,-1.48191229069974,0.414589267144317,-1.48191229069974,0.414589267144317,0.715497915574277
EFNA1,-0.837208117762391,0.195362076193789,-0.828220783272107,0.242953718397138,-0.828220783272107,0.242953718397138,0.544571871236511
EFNA3,-0.225150602126831,0.568878954215945,-0.215923993007538,0.658171281731073,-0.215923993007538,0.658171281731073,0.876245003182117
EFNA4,-0.784970506094271,0.084090459913688,-0.782441340355963,0.191226217083865,-0.782441340355963,0.191226217083865,0.478102702876216
EFNA5,-1.53717321629194,0.003588617998159,-1.47520442831996,0.015529733930311,-1.47520442831996,0.015529733930311,0.102992555024426
EFNB1,-0.600132896594171,0.073780755985296,-0.596712281460797,0.195991759920446,-0.596712281460797,0.195991759920446,0.484324096408689
EGLN3,-1.67670557758923,0.048342554507667,-1.54042801765837,0.048433923687822,-1.54042801765837,0.048433923687822,0.213920652992624
EGR3,-0.222469128997703,0.773269465791122,-0.218830415131638,0.750721067434902,-0.222469128997703,0.773269465791122,0.933257033644515
EHD2,0.150952081398258,0.871624023813708,0,0.884396355285656,0,0.884396355285656,0.974733388104927
EHF,0.558301083277977,0.499269428306955,0,0.818805440840884,0,0.818805440840884,0.950109460271804
EHHADH,0.383048127134169,0.408556173113018,0.192282364695832,0.609153206099957,0.192282364695832,0.609153206099957,0.848567036561503
EID2,-0.654089789611939,0.061417714724445,-0.624422599870114,0.209616066792811,-0.624422599870114,0.209616066792811,0.502232925253583
EID2B,-0.136254624551578,0.803241747964391,-0.133299214582977,0.85084534588953,-0.133299214582977,0.85084534588953,0.963649021451072
EID3,1.19480031373828,0.094143834816896,1.21296599448096,0.356271326090479,1.21296599448096,0.356271326090479,0.667509409003247
EIF1AY,0.652974549122531,0.821349475967772,0.657807293941362,0.636858243915719,0.652974549122531,0.821349475967772,0.951340723811141
EIF4E3,0.775414809473196,0.164172676178685,0.665837885656387,0.588102300685011,0.665837885656387,0.588102300685011,0.836765085276694
EIF4EBP3,-0.623291498607552,0.469380624211659,-0.050581901738917,0.783695080036168,-0.050581901738917,0.783695080036168,0.937606555676524
EIF5A2,0.866105500369944,0.369575245718075,0,0.913808143145546,0,0.913808143145546,0.984595558974173
ELAVL2,-0.530821557831434,0.569816050026624,-0.534913538501911,0.637037631600651,-0.534913538501911,0.637037631600651,0.864661479921297
ELF3,-1.01624464537464,0.410913825074416,-1.15955230957749,0.414976343034643,-1.15955230957749,0.414976343034643,0.715791075141939
ELFN2,-1.66517524396859,0.051201660341824,-1.62755897672727,0.165310950823009,-1.62755897672727,0.165310950823009,0.439894267248636
ELMO3,0.854799119278683,0.046816522693129,0.878580053639955,0.280578507654324,0.878580053639955,0.280578507654324,0.587119055079294
ELMOD2,0.758425542077382,0.027129229999587,0.581444560899597,0.285815648929537,0.581444560899597,0.285815648929537,0.592896252236609
ELMOD3,0.273263792980727,0.368603751264909,0.277547546947214,0.626557196233417,0.277547546947214,0.626557196233417,0.858771160832976
ELOVL6,1.0058099575529,0.026133971050289,0.893186831472872,0.076246375741885,0.893186831472872,0.076246375741885,0.283031122416357
ELOVL7,0.837564484434179,0.339800843916642,0.311718232873472,0.593307772648801,0.311718232873472,0.593307772648801,0.83939936253568
EMC6,1.18725427283422,0.017089199490396,1.1360885819947,0.008469820576638,1.18725427283422,0.017089199490396,0.109934820321716
EME1,-0.365478431201594,0.433143846990979,-0.361289513472911,0.539875832396653,-0.361289513472911,0.539875832396653,0.806085930093459
EME2,-0.266815255788987,0.536937458244887,-0.258670922961875,0.647999845127214,-0.258670922961875,0.647999845127214,0.870540462295786
EMID1,0.787429650694882,0.512198485725737,0,0.857346531873599,0,0.857346531873599,0.96668865617213
EMILIN1,-0.90524488497516,0.02783285381182,-0.900111392578144,0.085932532910069,-0.900111392578144,0.085932532910069,0.30232648849356
EML1,-0.896120399034308,0.116713846061909,-0.887013028112369,0.262268253304318,-0.887013028112369,0.262268253304318,0.567498040197336
EML5,2.13290152666716,5.15391354611786E-06,2.04315375337344,0.000475081069382,2.04315375337344,0.000475081069382,0.009260589433996
EML6,2.46525134559918,0.000282204045786,2.49138375261573,0.110958739645151,2.49138375261573,0.110958739645151,0.349729334707132
EMP1,-1.17134100424469,0.103489255393758,-1.15351457264314,0.187836440089872,-1.15351457264314,0.187836440089872,0.472658642322765
EMP2,0.927165523778529,0.340127111884271,0.964667924215406,0.509966613304382,0.964667924215406,0.509966613304382,0.785439399389533
EN1,-2.19549968016417,0.005510723933036,-2.0088190358851,0.022209490610953,-2.0088190358851,0.022209490610953,0.130121724135026
ENC1,-2.22957386738328,0.013555755409108,-2.22191161034887,0.019199876442749,-2.22191161034887,0.019199876442749,0.118154724400257
ENDOU,0.611697824250068,0.395695179903596,0.634544196138827,0.664550304841321,0.634544196138827,0.664550304841321,0.880183675323084
ENDOV,-0.297811403684547,0.352943542462215,-0.293762294948058,0.568761316586233,-0.293762294948058,0.568761316586233,0.824992457632296
ENG,-0.499979947173481,0.471088842049478,-0.495171889740995,0.53080676614297,-0.495171889740995,0.53080676614297,0.800677953105076
ENO3,-0.265618363075695,0.419514539913139,-0.263337359985206,0.548138610643707,-0.263337359985206,0.548138610643707,0.812202161066674
ENOSF1,-0.135237082362692,0.762943566411834,-0.101137395461939,0.94982577145381,-0.101137395461939,0.94982577145381,0.99554290141791
ENOX1,0.316525458191421,0.750087916074451,0.332286640869914,0.908573561047538,0.332286640869914,0.908573561047538,0.983564698247672
ENPP1,0.358461662100219,0.668196863516705,0,0.960361611055023,0,0.960361611055023,0.998869239113494
ENPP2,-0.583212586738063,0.515409535445058,-0.551709412560763,0.559256515148675,-0.551709412560763,0.559256515148675,0.819241070693709
ENPP3,0.567778464696267,0.419451750310168,0.572658285206291,0.569071979242244,0.572658285206291,0.569071979242244,0.824994655092393
ENPP5,-0.02074293132365,0.95877320172317,-0.015596686761441,0.931716351241098,-0.02074293132365,0.95877320172317,0.998536978921471
ENTHD1,1.37510332264446,0.25629397032879,0.985041344377858,0.447567284487636,0.985041344377858,0.447567284487636,0.739678957253426
ENTPD5,0.769588958773798,0.02594618386479,0.778253723291436,0.237058696961229,0.778253723291436,0.237058696961229,0.538013264262334
ENTPD7,0.418850675873308,0.194249417114461,0.421473262575431,0.420625061896089,0.421473262575431,0.420625061896089,0.71945423734782
EOMES,0.432286391950064,0.381583117875557,0.45450055214978,0.642004791153426,0.45450055214978,0.642004791153426,0.867100595663635
EPAS1,-0.817140438900413,0.130253904817727,-0.811074564972081,0.178030044506662,-0.811074564972081,0.178030044506662,0.459338304877377
EPB41L1,-1.83040213644179,0.009648192891833,-1.82464415401785,0.024609909767027,-1.82464415401785,0.024609909767027,0.138812406428131
EPB41L3,-0.038452107038873,0.949519241000901,0,0.986922020596409,0,0.986922020596409,0.999899522891475
EPB41L4A,0.651796051329202,0.394250031556631,0.66065654661985,0.620149926762906,0.66065654661985,0.620149926762906,0.85527376543376
EPB41L4B,-0.594565807138032,0.434526262852899,-0.55298488676695,0.601562297223361,-0.55298488676695,0.601562297223361,0.844853238301032
EPB41L5,0.61614588769757,0.200618832879523,0.618681527545625,0.400303247744419,0.618681527545625,0.400303247744419,0.705244064377396
EPCAM,1.12223988810203,0.434568651395981,1.21448741565679,0.499258433115914,1.21448741565679,0.499258433115914,0.778844825370157
EPDR1,0.832788201518671,0.329857493944098,0.652613491015892,0.616018899232426,0.652613491015892,0.616018899232426,0.853051249329931
EPHA1,1.01560729197636,0.191527011852957,0.114301017830126,0.893288518572954,0.114301017830126,0.893288518572954,0.97821517405393
