,GPB.vs.GPA.Gene,GPB.vs.GPA.mRNA_logFC,GPB.vs.GPA.mRNA_FDR,GPB.vs.GPA.Change_type,GPB.vs.GPA.P.value,GPB.vs.GPA.FDR,GPB.vs.GPA.Direction
16666,TSHR,-1.1516103278596,0.817517090301984,translational_only,NA,NA,1
16667,TSHZ2,0.143982230389545,0.980176467534824,translational_only,NA,NA,1
16668,TSHZ3,1.68235520301675,0.55578146427885,both,NA,NA,1
16669,TSIX,-0.674930748267589,0.915010682128371,translational_only,NA,NA,1
16670,TSKS,-3.14110406067054,0.632449206046744,both,NA,NA,1
16671,TSKU,-0.847271021448923,0.904814783300411,translational_only,NA,NA,1
16672,TSLP,4.15754271989975,0.041109549290777,both,NA,NA,1
16673,TSNARE1,0.017061380397912,1,translational_only,0.355754360740184,0.881253980752334,1
16674,TSNAXIP1,0.491623875959479,0.887675870112921,translational_only,0.873044369942568,0.994344153929159,1
16675,TSPAN1,-6.24577428705058,0.48764057446394,both,NA,NA,1
16676,TSPAN10,0.756559032168568,0.847964669227848,translational_only,NA,NA,1
16677,TSPAN11,0.756107580122715,0.87924360719146,translational_only,NA,NA,1
16678,TSPAN13,2.10052926677581,0.368497269829565,both,NA,NA,1
16679,TSPAN15,0.686475957654219,0.878632984678361,translational_only,NA,NA,1
16680,TSPAN18,-0.23912335538609,1,translational_only,0.192754593064342,0.735917288378494,1
16681,TSPAN2,2.5426871790982,0.161456948609203,both,NA,NA,1
16682,TSPAN32,-0.271292309267473,0.996807808884323,translational_only,NA,NA,1
16683,TSPAN4,1.39405127289062,0.508453781155128,translational_only,0.388508169061156,0.900461938719798,-1
16684,TSPAN5,-0.186030808054142,0.98956812928009,translational_only,0.175791583962911,0.712179757502895,1
16685,TSPAN9,-0.614794421436897,0.942889755960843,translational_only,NA,NA,1
16686,TSPO2,-0.984608520502474,0.831366030375975,translational_only,NA,NA,1
16687,TSPY26P,-1.39030942660891,0.810182131876925,translational_only,NA,NA,1
16688,TSPYL5,-3.33490625952816,0.285200813760635,both,NA,NA,1
16689,TSSK1B,-0.456591206556511,0.980652906773202,translational_only,NA,NA,1
16690,TSSK3,-0.444518055719885,0.970907145274943,translational_only,NA,NA,1
16691,TSSK4,0.785027102371762,0.832077553584087,translational_only,NA,NA,1
16692,TSSK6,-0.002812989797822,1,translational_only,0.19489059689836,0.738560927996686,1
16693,TST,-0.629602672054086,0.940605420348369,translational_only,NA,NA,1
16694,TSTD3,-0.225297497150606,0.999300097602625,translational_only,0.066345107067531,0.45946843411256,1
16695,TTBK1,-1.20207056811848,0.835622892263182,translational_only,NA,NA,1
16696,TTC16,-2.68755761712296,0.562935863682385,both,NA,NA,1
16697,TTC21A,-0.061371020857686,1,translational_only,0.886873034207318,0.994344153929159,-1
16698,TTC22,-0.123883547701966,1,translational_only,0.234210334126798,0.781102462784052,-1
16699,TTC23,-0.118009439732738,1,translational_only,0.535705997378735,0.94876916421533,1
16700,TTC24,-1.78596831026952,0.527895981596286,both,0.421836894914539,0.915110764453171,1
16701,TTC25,0.45656430197138,0.90603412089458,translational_only,NA,NA,1
16702,TTC26,0.474096811877916,0.858069219982239,translational_only,0.401082682355949,0.904595990337985,-1
16703,TTC28-AS1,-0.145214587146675,1,translational_only,0.000248041109672,0.011066594604155,1
16704,TTC30A,-0.148484560248705,1,translational_only,0.390501913129915,0.901279556001203,-1
16705,TTC30B,-0.112031662798321,1,translational_only,0.622370107200851,0.970612817370387,-1
16706,TTC32,0.794304179817004,0.71721913959476,translational_only,0.670771184638546,0.977985720744122,-1
16707,TTC39A,2.70652026289142,0.065009303835223,both,0.809856250227583,0.993749382864656,1
16708,TTC39B,-0.684288440869617,0.90988422154474,translational_only,0.453198522044051,0.927948637463443,-1
16709,TTC3P1,1.0117394286895,0.715451445948586,translational_only,NA,NA,1
16710,TTC4,-1.15196695279157,0.713780563832071,translational_only,2.61672031598437E-07,7.29022463175594E-05,-1
16711,TTC41P,0.140118265564646,0.980957547425396,translational_only,0.078039630405133,0.496675547849704,1
16712,TTC7B,0.732096461660301,0.815883552271655,translational_only,0.469270130651728,0.933013081806956,-1
16713,TTC8,0.331702816318648,0.929239659053443,translational_only,0.272469003902301,0.818104220007574,-1
16714,TTC9,-0.459177150121165,0.899274829591788,translational_only,0.111049209892646,0.586830357965704,1
16715,TTLL1,-0.932714738288282,0.755626866514647,translational_only,0.792084866073023,0.990680289450503,-1
16716,TTLL11,-0.980952549173313,0.750010634344417,translational_only,0.585137243204628,0.958598735740167,1
16717,TTLL13P,-1.24014895720976,0.7076842625616,translational_only,NA,NA,1
16718,TTLL3,-0.213997723230514,0.991088916893127,translational_only,0.017483218122602,0.208272163909252,-1
16719,TTLL6,-1.46263833854685,0.755626866514647,translational_only,NA,NA,1
16720,TTLL7,2.46190282802005,0.463723236702286,both,NA,NA,1
16721,TTLL9,-1.73853209003915,0.652291239567014,both,NA,NA,1
16722,TTN-AS1,0.316220426037155,0.939607109953575,translational_only,NA,NA,1
16723,TTTY15,0.223651063086123,0.96637762507801,translational_only,NA,NA,1
16724,TTYH1,-0.74103737887563,0.931995774725868,translational_only,NA,NA,1
16725,TTYH2,1.77274014224284,0.254428392544183,both,0.726885850503941,0.984436711240199,1
16726,TUB,0.068722324062366,1,translational_only,NA,NA,1
16727,TUBA3C,1.42120000841745,0.660573773839241,translational_only,NA,NA,1
16728,TUBA3D,-0.854084672586913,0.896391453399878,translational_only,NA,NA,1
16729,TUBA3E,0.543529919693959,0.942889755960843,translational_only,NA,NA,1
16730,TUBA3FP,0.803190260623646,0.799240863089814,translational_only,NA,NA,1
16731,TUBA4B,-1.52764720606571,0.587809446437061,both,0.002699286589547,0.061027801236497,1
16732,TUBA8,-1.56647126293204,0.641246406517864,both,0.018909153722747,0.217378550839606,-1
16733,TUBAL3,3.56952907692852,0.01865402938345,both,NA,NA,1
16734,TUBB1,-0.354453147576279,0.989041693175514,translational_only,NA,NA,1
16735,TUBB2A,-0.191667887251573,0.997551999853215,translational_only,0.188720715699545,0.734337322700195,-1
16736,TUBB2B,0.308299335860314,0.937319316369918,translational_only,0.755054731705503,0.984436711240199,-1
16737,TUBB4A,-0.231516029610943,0.996807808884323,translational_only,0.110596958298679,0.585889258996255,-1
16738,TUBB6,-1.55587681344501,0.809339036052459,both,NA,NA,1
16739,TUBB8,-0.701513081160289,0.957840264046902,translational_only,NA,NA,1
16740,TUBBP5,3.40165211486749,0.035254663598564,both,NA,NA,1
16741,TUFT1,-0.359493382580073,0.995476441825351,translational_only,0.643973340158849,0.972474251734471,1
16742,TUG1,0.891990377195909,0.197765352719363,translational_only,2.61672031598437E-07,7.29022463175594E-05,1
16743,TULP1,-1.24053824226389,0.775908764946252,translational_only,NA,NA,1
16744,TULP2,1.86039800602476,0.440651376332228,both,NA,NA,1
16745,TUNAR,2.13365142729865,0.296042686955405,both,NA,NA,1
16746,TUSC2,-0.322048532674,0.899877468093407,translational_only,0.743669961644134,0.984436711240199,1
16747,TUSC3,-0.944252042200332,0.881067742710481,translational_only,NA,NA,1
16748,TUSC5,0,1,translational_only,NA,NA,1
16749,TVP23B,0.734788003073221,0.643991924889663,translational_only,0.17001671350226,0.703199195007232,-1
16750,TVP23C,0.874606941389927,0.696979236798675,translational_only,0.030320136907951,0.297977200514422,1
16751,TWF1,1.99767773529403,0.048792396309387,both,0.073032232192302,0.481438321654195,-1
16752,TWIST1,0,1,translational_only,NA,NA,1
16753,TWIST2,-0.600778397279311,0.96637762507801,translational_only,NA,NA,1
16754,TXK,0.421205305510721,0.904994290560153,translational_only,0.404604060319114,0.906174306917538,-1
16755,TXLNB,0.35791829313039,0.900838630539186,translational_only,0.692254943481834,0.982247176107318,-1
16756,TXLNGY,1.10033183084034,0.820431515082156,translational_only,NA,NA,1
16757,TXNDC2,0.949585778379005,0.718478584804476,translational_only,NA,NA,1
16758,TXNDC5,-0.915701921427319,0.847964669227848,translational_only,NA,NA,1
16759,TXNL4B,-0.409774524501173,0.857085214000067,translational_only,0.030964780186921,0.301277554488666,1
16760,TXNRD3,1.26260242171791,0.75609736718584,translational_only,NA,NA,1
16761,TYMSOS,-0.633308020964471,0.977177554780078,translational_only,NA,NA,1
16762,TYRO3,-0.75292931205877,0.912398553788581,translational_only,NA,NA,1
16763,TYRO3P,-2.0698260320778,0.624298982259135,both,NA,NA,1
16764,TYROBP,1.6569073190721,0.428166760978615,both,0.601768609410082,0.964767152554401,1
16765,TYW5,0.72710657521712,0.616684201226941,translational_only,0.530450046511296,0.945659839906249,1
16766,UACA,2.61401279881635,0.116234459667757,both,NA,NA,1
16767,UBA6-AS1,-0.57719458784999,0.845308214907452,translational_only,4.07793698993242E-05,0.003028513458219,1
16768,UBAC2-AS1,-0.052366316857135,1,translational_only,NA,NA,1
16769,UBAP1L,0.074103123831558,0.992037738058201,translational_only,NA,NA,1
16770,UBASH3A,-0.790295729342414,0.875243138473728,translational_only,0.99044317893527,0.999021941489714,1
16771,UBD,-2.88944248792698,0.579679389906239,both,NA,NA,1
16772,UBE2D4,-0.063967844867606,1,translational_only,0.120251010332576,0.599925746276548,1
16773,UBE2E4P,-0.295865809103254,0.997551999853215,translational_only,NA,NA,1
16774,UBE2MP1,-0.297421868080414,1,translational_only,NA,NA,1
16775,UBE2NL,0.02910437353215,1,translational_only,NA,NA,1
16776,UBE2Q2L,0,1,translational_only,NA,NA,1
16777,UBE2Q2P1,-0.07676265361264,1,translational_only,0.089653895421852,0.530508728633387,1
16778,UBE2Q2P2,2.30747365488765,0.194964790336583,both,NA,NA,1
16779,UBE2V1,-0.187427730195782,0.99918644099924,translational_only,0.190098129831421,0.734955631754181,-1
16780,UBE3D,-0.131769568264921,1,translational_only,0.968943980793131,0.998549688396844,-1
16781,UBL7-AS1,-0.40299865177554,0.898460424976089,translational_only,2.95915374981526E-05,0.002428161545478,1
16782,UBOX5-AS1,-0.364219528610269,0.99918644099924,translational_only,NA,NA,1
16783,UBQLNL,-0.317594483066227,1,translational_only,NA,NA,1
16784,UBR5-AS1,0.219735087671082,0.962610568545893,translational_only,NA,NA,1
16785,UBTD1,-0.031165397370842,1,translational_only,0.742520811318766,0.984436711240199,1
16786,UBTD2,0.042341658966042,0.998848150155693,translational_only,0.308254405490484,0.851673462214583,1
16787,UBXN10,1.04385822692097,0.818506390732972,translational_only,NA,NA,1
16788,UBXN10-AS1,-0.739388727082091,1,translational_only,NA,NA,1
16789,UBXN2A,-0.050620751767964,1,translational_only,0.636139919259736,0.970886938777152,1
16790,UBXN2B,0.763563062865179,0.587794606457918,translational_only,0.322793640971336,0.862677174119205,1
16791,UBXN8,0.090292314615569,0.988494245003346,translational_only,0.700766219662722,0.983927717172864,-1
16792,UCHL1,1.83694261462799,0.681095940451128,both,NA,NA,1
16793,UCKL1-AS1,-0.241742512741806,1,translational_only,NA,NA,1
16794,UCN,0.215575002214783,1,translational_only,NA,NA,1
16795,UCP3,-0.150774124049577,1,translational_only,0.859874651352316,0.994053336663229,1
16796,UFSP1,-0.337205791900284,0.971968020282909,translational_only,NA,NA,1
16797,UGDH-AS1,2.59404378947151,0.010078819243598,both,0.058798895720204,0.434543259557362,1
16798,UGGT2,1.66058810273293,0.309087007040858,both,0.000867946814157,0.027902706622791,-1
16799,UGT2A1,0,1,translational_only,NA,NA,1
16800,UGT2B15,0.766645007403441,0.90335736914702,translational_only,NA,NA,1
16801,UGT2B17,0.709974909001876,0.907905851775685,translational_only,NA,NA,1
16802,ULBP1,2.08847407185216,0.329090826456848,both,NA,NA,1
16803,ULBP2,-0.023476594008077,1,translational_only,NA,NA,1
16804,ULBP3,-0.931012807275609,0.905404010536524,translational_only,NA,NA,1
16805,ULK2,0.250826721280764,0.946473969538598,translational_only,0.964989638236026,0.998549688396844,-1
16806,ULK4,-0.105857487925784,1,translational_only,0.829365544001889,0.993749382864656,-1
16807,ULK4P3,2.21526895738098,0.209317982270184,both,NA,NA,1
16808,UMODL1,-0.928885900346676,0.891994024453797,translational_only,0.166828466033534,0.693753512990353,-1
16809,UMODL1-AS1,-5.35818899389086,0.299989317280442,both,NA,NA,1
16810,UNC13A,-1.97892448287379,0.684244225825672,both,0.713412533489237,0.984436711240199,1
16811,UNC13B,2.40636213273189,0.184425986201765,both,NA,NA,1
16812,UNC45B,-0.186284755750304,1,translational_only,NA,NA,1
16813,UNC5A,-1.34863947511603,0.768698505376201,translational_only,NA,NA,1
16814,UNC5B,0.457951433997061,0.909706728985605,translational_only,NA,NA,1
16815,UNC5C,1.47717302109392,0.6668868453755,translational_only,NA,NA,1
16816,UNC5CL,-0.014720585890213,1,translational_only,0.576521449829655,0.955090031385172,1
16817,UNC79,0.305273545568764,0.947534514964197,translational_only,NA,NA,1
16818,UNC80,0.382730991489822,0.942889755960843,translational_only,NA,NA,1
16819,UNQ6494,-0.016203950123135,1,translational_only,NA,NA,1
16820,UOX,-1.89484703384986,0.773323423049672,both,NA,NA,1
16821,UPB1,1.01335414310919,0.608807258202759,translational_only,0.374292257366668,0.89197962157068,1
16822,UPK1A,-0.406126778838557,0.992396460254577,translational_only,NA,NA,1
16823,UPK2,-0.56013068987178,0.931849943619224,translational_only,NA,NA,1
16824,UPK3A,2.00709079639529,0.37468375509964,both,NA,NA,1
16825,UPK3B,1.2599817867359,0.585993016905945,translational_only,NA,NA,1
16826,UPK3BL,1.97873342018674,0.229151999288554,both,NA,NA,1
16827,UQCC3,0.084788767074758,0.987488713753421,translational_only,0.154874692440016,0.667633960724154,1
16828,UQCRBP1,0.523117920892214,0.859054369560743,translational_only,0.037429314176536,0.341614051569756,1
16829,UQCRHL,-2.55750366665901,0.320384602334319,both,0.000381386886728,0.01527369873333,-1
16830,URB1-AS1,-1.1233032637737,0.786129392033466,translational_only,NA,NA,1
16831,UROC1,-0.493971760425319,1,translational_only,NA,NA,1
16832,USH1C,-1.15829760502539,0.790513455032311,translational_only,NA,NA,1
16833,USH1G,0.390548949123664,0.931849943619224,translational_only,NA,NA,1
16834,USH2A,-0.636210386719843,0.942889755960843,translational_only,NA,NA,1
16835,USP12-AS2,0.884803180392085,0.788648080854217,translational_only,NA,NA,1
16836,USP18,-0.868651179619265,0.915010682128371,translational_only,NA,NA,1
16837,USP2,-1.68873866616281,0.661441200397694,both,NA,NA,1
16838,USP27X,-0.145219237751796,1,translational_only,0.570995965892279,0.954294963062794,-1
16839,USP27X-AS1,-0.226650447315085,0.997397616531084,translational_only,0.038667177569078,0.349553668409526,1
16840,USP30-AS1,-1.0793005389033,0.657158145547813,translational_only,4.31977670962702E-05,0.003165645082622,1
16841,USP32P1,1.67385675396883,0.427979550696545,both,NA,NA,1
16842,USP32P2,3.34525543610419,0.012172064007482,both,NA,NA,1
16843,USP35,-1.48577399773109,0.661441200397694,translational_only,0.782519239516975,0.988422354444278,1
16844,USP3-AS1,0.082494846104791,0.991223118520988,translational_only,0.237537002429264,0.785143432818307,1
16845,USP40,-0.397903412618795,0.909137656620441,translational_only,0.779000700912784,0.987918324310223,1
16846,USP43,-0.439620206633092,0.98956812928009,translational_only,NA,NA,1
16847,USP44,2.2921765280834,0.043372117940033,both,0.523833957329147,0.944223449842686,-1
16848,USP46-AS1,0.177967719471309,0.980176467534824,translational_only,NA,NA,1
16849,USP49,-0.120280590916969,0.99318837939117,translational_only,0.373259703879372,0.89197962157068,1
16850,USP51,0.851059520246004,0.754703563289486,translational_only,0.150004485634343,0.659233196416995,-1
16851,USP54,-0.418132457944992,0.909706728985605,translational_only,0.808701368989814,0.993749382864656,-1
16852,USP6,0.638167556880518,0.842586932025053,translational_only,0.001714027288295,0.045298189641572,-1
16853,USP9Y,1.49994997169997,0.707525981957678,translational_only,NA,NA,1
16854,UST,-0.976625764795607,0.911233558442884,translational_only,0.269903482887457,0.816880956461548,1
16855,UTS2,3.73916675216679,0.107840538660163,both,NA,NA,1
16856,UTS2B,-0.759346289160415,0.942889755960843,translational_only,NA,NA,1
16857,UTY,0.656763545391069,0.909706728985605,translational_only,NA,NA,1
16858,UXT-AS1,-0.432835532525343,0.989294792349676,translational_only,NA,NA,1
16859,VAC14-AS1,0.158545009761288,1,translational_only,NA,NA,1
16860,VAMP1,-0.219707486608703,0.954275233608217,translational_only,0.019998997306494,0.225425777516238,1
16861,VAMP3,0.198112061579272,0.937319316369918,translational_only,0.043657155291525,0.376948535828372,1
16862,VAMP4,0.653400826386098,0.643164821369883,translational_only,0.111877797702171,0.588160429317775,1
16863,VAMP7,1.9705270692216,0.102666322148056,both,5.31936195047322E-06,0.000636912174764,-1
16864,VANGL1,0.854523447284654,0.757024744348368,translational_only,0.037142921487698,0.34049612557551,-1
16865,VANGL2,0.234931278850725,0.961526900157459,translational_only,NA,NA,1
16866,VASH1,0.502468599084584,0.88461448602021,translational_only,0.013487165700914,0.177099314584661,1
16867,VASN,-0.368630705549914,0.980957547425396,translational_only,NA,NA,1
16868,VAT1L,-0.985880578861281,0.905404010536524,translational_only,NA,NA,1
16869,VAV3,-0.19983111070199,0.994422318365895,translational_only,0.131648865720857,0.619848330318318,-1
16870,VAX1,-0.239920147528924,1,translational_only,NA,NA,1
16871,VAX2,-0.277858306376229,0.999300097602625,translational_only,NA,NA,1
16872,VCAM1,2.03272474997921,0.456268731272737,both,NA,NA,1
16873,VCAN,3.89160802792738,0.013788464416852,both,NA,NA,1
16874,VCPKMT,0.363355930549444,0.888749449061733,translational_only,0.912625106394517,0.995408174822243,1
